iter	MultiClass
631	0.01299786991
632	0.01298549899
633	0.01296986823
634	0.01294386061
635	0.01293159478
636	0.01292731941
637	0.01289988038
638	0.01284294374
639	0.01283228603
640	0.01281966577
641	0.01278477478
642	0.01274747404
643	0.01272530672
644	0.01270738795
645	0.0126750615
646	0.01266001225
647	0.01263353743
648	0.01261248177
649	0.01258601757
650	0.01256639926
651	0.01254472351
652	0.01252668968
653	0.01250865081
654	0.01248193133
655	0.01247444799
656	0.01245784297
657	0.01244847781
658	0.01243011267
659	0.01238709403
660	0.01237911801
661	0.01234136283
662	0.01232626181
663	0.01231126448
664	0.01228779687
665	0.01227771701
666	0.01226433388
667	0.0122316085
668	0.01220963287
669	0.01220034531
670	0.01213851153
671	0.01207826553
672	0.01206517141
673	0.01205328088
674	0.01201904234
675	0.01197932586
676	0.01197130615
677	0.0119350901
678	0.01191895606
679	0.01191063524
680	0.01183730783
681	0.01182211157
682	0.01179875496
683	0.01178546356
684	0.01176457891
685	0.01175763352
686	0.01170159235
687	0.0116816158
688	0.01167207543
689	0.0116626958
690	0.01165303821
691	0.01164331308
692	0.01162264868
693	0.01160079573
694	0.01156101716
695	0.01154941946
696	0.01151438073
697	0.01150414442
698	0.01142427069
699	0.01140133937
700	0.01138888043
701	0.01137250623
702	0.01135468633
703	0.01133996717
704	0.0112991778
705	0.01126836606
706	0.01125920102
707	0.01124818673
708	0.01124048891
709	0.01122623906
710	0.01121804468
711	0.01118238379
712	0.01117113077
713	0.01113472696
714	0.01112308097
715	0.01111055688
716	0.0110986324
717	0.01108704524
718	0.011074697
719	0.01106027739
720	0.01104931716
721	0.01104255113
722	0.01102602848
723	0.01101822525
724	0.01100988941
725	0.01091723595
726	0.01088176982
727	0.01087258567
728	0.01085365335
729	0.01084456927
730	0.01083292607
731	0.01082379425
732	0.01080229577
733	0.01071939589
734	0.01069951648
735	0.01068753392
736	0.01064217711
737	0.01062409698
738	0.0106040681
739	0.01059532435
740	0.01058753867
741	0.01057933191
742	0.01053406175
743	0.0105256618
744	0.01051308793
745	0.01049244049
746	0.01047961075
747	0.0104640931
748	0.01045536567
749	0.01041998231
750	0.01036979809
751	0.0103555276
752	0.01034574415
753	0.01033508008
754	0.01031613258
755	0.01030235229
756	0.01029152875
757	0.01028322524
758	0.01027158544
759	0.01026698747
760	0.01025464104
761	0.01024774152
762	0.01020902305
763	0.01014199625
764	0.01012678083
765	0.01012177662
766	0.01010954938
767	0.01009057945
768	0.01008218209
769	0.01007243946
770	0.01006541779
771	0.01005998214
772	0.01005579845
773	0.01004696859
774	0.01003864121
775	0.01002224506
776	0.01000925888
777	0.009999799244
778	0.009992446164
779	0.009984563389
780	0.009974321541
781	0.009945948708
782	0.009938282431
783	0.00992417597
784	0.00989450708
785	0.009883382526
786	0.009874291243
787	0.009868784414
788	0.009862949995
789	0.009823835505
790	0.009808439234
791	0.009774366862
792	0.009758270043
793	0.009744804654
794	0.009735300929
795	0.00972548351
796	0.009716511319
797	0.009698783003
798	0.009625815889
799	0.009611236628
800	0.009605028637
801	0.009600710507
802	0.009585509626
803	0.00957492716
804	0.009571197735
805	0.009562290631
806	0.009559216756
807	0.009546666598
808	0.009532229693
809	0.009524056424
810	0.009499757949
811	0.009492152031
812	0.009484562404
813	0.00941592864
814	0.009412405533
815	0.009409156118
816	0.009381265059
817	0.009371482239
818	0.009365869822
819	0.009325861379
820	0.009314147506
821	0.00930578688
822	0.009290867711
823	0.009277862554
824	0.009267793149
825	0.009258666905
826	0.009250853753
827	0.009243248297
828	0.009238799066
829	0.009235658518
830	0.009176618694
831	0.009165212998
832	0.00915370227
833	0.009146802022
834	0.009139962704
835	0.00911430464
836	0.009105757089
837	0.009069654302
838	0.009053011361
839	0.009035284623
840	0.009010545083
841	0.009002282519
842	0.008953323731
843	0.008945538017
844	0.008933465448
845	0.008926989101
846	0.008919574309
847	0.008911287265
848	0.008886894333
849	0.008873767357
850	0.00886948772
851	0.008862375738
852	0.008858655388
853	0.008849800556
854	0.008841637967
855	0.008834960019
856	0.008827284845
857	0.008818448143
858	0.008805461572
859	0.008796858623
860	0.008787396091
861	0.008782382295
862	0.008769624438
863	0.008722984088
864	0.00871624948
865	0.008711187246
866	0.008700615349
867	0.008687945505
868	0.008678314474
869	0.0086625085
870	0.008639015603
871	0.008632424995
872	0.008620673062
873	0.008581482858
874	0.008574590931
875	0.008565190398
876	0.008545432524
877	0.00853703011
878	0.008518275309
879	0.00850535784
880	0.008494312968
881	0.008490737088
882	0.008483634213
883	0.008479419172
884	0.008463874716
885	0.008458663837
886	0.008452248622
887	0.008448293984
888	0.00844178577
889	0.008426426749
890	0.008423722393
891	0.008410305795
892	0.008403723901
893	0.008364595942
894	0.008360108821
895	0.008339578512
896	0.008335681491
897	0.008330682608
898	0.008326411365
899	0.008317918165
900	0.008300842998
901	0.008273587079
902	0.008266326207
903	0.008260861914
904	0.008256066982
905	0.008245177831
906	0.008239566233
907	0.008228028966
908	0.008219383236
909	0.008216260344
910	0.008211464557
911	0.008199140219
912	0.008162718415
913	0.008157855733
914	0.008148243429
915	0.008133864271
916	0.008129626778
917	0.008117828505
918	0.008108744439
919	0.008101950111
920	0.00809324624
921	0.00806648391
922	0.008058393219
923	0.008052834477
924	0.008047514831
925	0.008020453094
926	0.008007016027
927	0.008003559553
928	0.007979841139
929	0.007972140824
930	0.007916807253
931	0.007909149211
932	0.007903259342
933	0.00789487123
934	0.007889934525
935	0.007880245326
936	0.007871838108
937	0.007868791201
938	0.007864799175
939	0.007861509977
940	0.007850105452
941	0.007829270307
942	0.00779365518
943	0.00776804371
944	0.007762680456
945	0.007756259966
946	0.007747828635
947	0.007744093001
948	0.007734922326
949	0.007727219492
950	0.00772241602
951	0.00770741256
952	0.00769519585
953	0.007688814177
954	0.007683612176
955	0.007675470607
956	0.007668518724
957	0.007665199572
958	0.007653025888
959	0.007638985061
960	0.007635569578
961	0.007619037935
962	0.007615882832
963	0.00759270453
964	0.007589127819
965	0.007579505852
966	0.007574481459
967	0.007567960507
968	0.007563256435
969	0.007548438192
970	0.007541717956
971	0.007535938307
972	0.007531711168
973	0.007526159198
974	0.007520728508
975	0.007517324222
976	0.00750847602
977	0.007502919684
978	0.007498215074
979	0.007495564607
980	0.007484918886
981	0.007477076871
982	0.007471815679
983	0.007466279001
984	0.007454737247
985	0.007450452334
986	0.007445523293
987	0.007442575268
988	0.007416585397
989	0.007408621009
990	0.007403101936
991	0.007398503675
992	0.007396328216
993	0.007391421544
994	0.007386828543
995	0.007382384145
996	0.007362067377
997	0.007358726644
998	0.007355741641
999	0.007353403059
